   2779.14 -28716.0
   2780.14 -27853.0
   2781.14 -24203.0
   2782.14 -18122.0
   2783.14 -10564.0
   2784.14 -2101.00
   2785.14  6589.00
   2786.14  14208.0
   2787.14  19970.0
   2788.14  23697.0
   2789.14  25144.0
   2790.14  23755.0
   2791.14  19323.0
   2792.14  12815.0
   2793.14  5201.00
   2794.14 -2913.00
   2795.14 -10621.0
   2796.14 -17610.0
   2797.14 -23644.0
   2798.14 -27735.0
   2799.14 -29134.0
   2800.14 -27380.0
   2801.14 -22367.0
   2802.14 -14825.0
   2803.14 -5846.00
   2804.14  3463.00
   2805.14  12259.0
   2806.14  19620.0
   2807.14  24457.0
   2808.14  26180.0
   2809.14  24618.0
   2810.14  20308.0
   2811.14  14099.0
   2812.14  6235.00
   2813.14 -2691.00
   2814.14 -11395.0
   2815.14 -18803.0
   2816.14 -24075.0
   2817.14 -26611.0
   2818.14 -26542.0
   2819.14 -24026.0
   2820.14 -18784.0
   2821.14 -11151.0
   2822.14 -2083.00
   2823.14  7481.00
   2824.14  16550.0
   2825.14  23710.0
   2826.14  27662.0
   2827.14  28108.0
   2828.14  25004.0
   2829.14  18742.0
   2830.14  10603.0
   2831.14  1547.00
   2832.14 -7666.00
   2833.14 -16044.0
   2834.14 -22812.0
   2835.14 -27357.0
   2836.14 -29013.0
   2837.14 -27492.0
   2838.14 -23195.0
   2839.14 -16719.0
   2840.14 -8910.00
   2841.14 -547.000
   2842.14  7903.00
   2843.14  15693.0
   2844.14  21871.0
   2845.14  25462.0
   2846.14  25738.0
   2847.14  22598.0
   2848.14  16825.0
   2849.14  9671.00
   2850.14  1762.00
   2851.14 -6442.00
   2852.14 -14070.0
   2853.14 -20206.0
   2854.14 -23947.0
   2855.14 -24965.0
   2856.14 -23429.0
   2857.14 -19625.0
   2858.14 -14037.0
   2859.14 -7415.00
   2860.14 -598.000
   2861.14  6157.00
   2862.14  12426.0
   2863.14  17321.0
   2864.14  20142.0
   2865.14  20438.0
   2866.14  18312.0
   2867.14  14017.0
   2868.14  8141.00
   2869.14  1510.00
   2870.14 -5301.00
   2871.14 -11397.0
   2872.14 -16063.0
   2873.14 -18986.0
   2874.14 -19976.0
   2875.14 -19187.0
   2876.14 -16575.0
   2877.14 -11982.0
   2878.14 -5931.00
   2879.14  411.000
   2880.14  6180.00
   2881.14  10979.0
   2882.14  13978.0
   2883.14  14784.0
   2884.14  13719.0
   2885.14  10838.0
   2886.14  6582.00
   2887.14  1546.00
   2888.14 -3869.00
   2889.14 -9018.00
   2890.14 -13334.0
   2891.14 -16142.0
   2892.14 -16988.0
   2893.14 -15817.0
   2894.14 -12588.0
   2895.14 -7840.00
   2896.14 -2476.00
   2897.14  2862.00
   2898.14  7685.00
   2899.14  11474.0
   2900.14  13790.0
   2901.14  14456.0
   2902.14  13316.0
   2903.14  10407.0
   2904.14  6126.00
   2905.14  901.000
   2906.14 -4634.00
   2907.14 -9718.00
   2908.14 -13867.0
   2909.14 -16582.0
   2910.14 -17391.0
   2911.14 -16185.0
   2912.14 -13295.0
   2913.14 -9223.00
   2914.14 -4165.00
   2915.14  1457.00
   2916.14  6794.00
   2917.14  11354.0
   2918.14  14635.0
   2919.14  15674.0
   2920.14  14239.0
   2921.14  10905.0
   2922.14  6207.00
   2923.14  837.000
   2924.14 -4764.00
   2925.14 -10292.0
   2926.14 -14984.0
   2927.14 -18165.0
   2928.14 -19514.0
   2929.14 -18750.0
   2930.14 -15654.0
   2931.14 -10768.0
   2932.14 -4843.00
   2933.14  1760.00
   2934.14  8109.00
   2935.14  13389.0
   2936.14  17220.0
   2937.14  18700.0
   2938.14  17413.0
   2939.14  13859.0
   2940.14  8478.00
   2941.14  2050.00
   2942.14 -4328.00
   2943.14 -10231.0
   2944.14 -15470.0
   2945.14 -19521.0
   2946.14 -21736.0
   2947.14 -21615.0
   2948.14 -19219.0
   2949.14 -14871.0
   2950.14 -8916.00
   2951.14 -1995.00
   2952.14  5008.00
   2953.14  11236.0
   2954.14  16093.0
   2955.14  19048.0
   2956.14  19798.0
   2957.14  18360.0
   2958.14  14791.0
   2959.14  9367.00
   2960.14  2610.00
   2961.14 -4438.00
   2962.14 -10546.0
   2963.14 -15236.0
   2964.14 -18534.0
   2965.14 -20289.0
   2966.14 -20193.0
   2967.14 -18226.0
   2968.14 -14566.0
   2969.14 -9575.00
   2970.14 -4052.00
   2971.14  1565.00
   2972.14  6936.00
   2973.14  11156.0
   2974.14  13839.0
   2975.14  14817.0
   2976.14  13811.0
   2977.14  11255.0
   2978.14  7794.00
   2979.14  3920.00
   2980.14 -15.0000
   2981.14 -4010.00
   2982.14 -8020.00
   2983.14 -11485.0
   2984.14 -13704.0
   2985.14 -14239.0
   2986.14 -13008.0
   2987.14 -10529.0
   2988.14 -7218.00
   2989.14 -3364.00
   2990.14  521.000
   2991.14  4019.00
   2992.14  6427.00
   2993.14  7421.00
   2994.14  7401.00
   2995.14  6631.00
   2996.14  5403.00
   2997.14  3821.00
   2998.14  1663.00
   2999.14 -965.000
   3000.14 -3515.00
   3001.14 -5245.00
   3002.14 -5890.00
   3003.14 -5864.00
   3004.14 -5588.00
   3005.14 -5336.00
   3006.14 -5120.00
   3007.14 -4529.00
   3008.14 -3396.00
   3009.14 -2266.00
   3010.14 -1641.00
   3011.14 -1472.00
   3012.14 -1640.00
   3013.14 -1870.00
   3014.14 -1922.00
   3015.14 -1644.00
   3016.14 -506.000
   3017.14  1288.00
   3018.14  2715.00
   3019.14  3468.00
   3020.14  3580.00
   3021.14  3024.00
   3022.14  2156.00
   3023.14  991.000
   3024.14 -422.000
   3025.14 -1654.00
   3026.14 -2871.00
   3027.14 -4041.00
   3028.14 -4733.00
   3029.14 -5111.00
   3030.14 -5261.00
   3031.14 -4900.00
   3032.14 -3846.00
   3033.14 -2240.00
   3034.14 -553.000
   3035.14  820.000
   3036.14  1614.00
   3037.14  1817.00
   3038.14  1740.00
   3039.14  1393.00
   3040.14  565.000
   3041.14 -674.000
   3042.14 -2017.00
   3043.14 -3232.00
   3044.14 -4167.00
   3045.14 -4589.00
   3046.14 -4680.00
   3047.14 -4669.00
   3048.14 -4390.00
   3049.14 -3699.00
   3050.14 -2593.00
   3051.14 -1403.00
   3052.14 -402.000
   3053.14  485.000
   3054.14  1372.00
   3055.14  2299.00
   3056.14  3127.00
   3057.14  3561.00
   3058.14  3200.00
   3059.14  1769.00
   3060.14 -418.000
   3061.14 -2663.00
   3062.14 -4410.00
   3063.14 -5348.00
   3064.14 -5605.00
   3065.14 -5539.00
   3066.14 -5188.00
   3067.14 -4525.00
   3068.14 -3533.00
   3069.14 -2074.00
   3070.14 -426.000
   3071.14  1016.00
   3072.14  2152.00
   3073.14  2878.00
   3074.14  3205.00
   3075.14  2804.00
   3076.14  1604.00
   3077.14  328.000
   3078.14 -894.000
   3079.14 -1953.00
   3080.14 -2660.00
   3081.14 -3306.00
   3082.14 -3721.00
   3083.14 -3763.00
   3084.14 -3450.00
   3085.14 -2777.00
   3086.14 -2095.00
   3087.14 -1648.00
   3088.14 -1451.00
   3089.14 -1542.00
   3090.14 -1796.00
   3091.14 -1819.00
   3092.14 -1542.00
   3093.14 -1185.00
   3094.14 -706.000
   3095.14 -325.000
   3096.14 -246.000
   3097.14 -138.000
   3098.14 -4.00000
   3099.14  45.0000
   3100.14  148.000
